Time,EngineCoolantTemperature,IntakeManifoldAbsolutePressure,EngineRPM,VehicleSpeedSensor,IntakeAirTemperature,AirFlowRatefromMassFlowSensor,AbsoluteThrottlePosition,AmbientAirTemperature,AcceleratorPedalPositionD,AcceleratorPedalPositionE
17:35:17.282,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:17.344,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:17.435,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:17.494,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:17.582,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:17.643,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:17.732,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:17.798,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:17.883,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:17.972,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:18.062,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:18.152,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:18.242,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:18.332,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:18.395,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:18.482,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:18.542,33,99,0,0,24,0.91,89,22,14.5,14.5
17:35:18.632,33,99,0,0,24,0.91,89,22,14.5,14.5
17:35:18.693,33,99,0,0,24,0.91,89,22,14.5,14.5
17:35:18.782,33,99,0,0,24,0.91,89,22,14.5,14.5
17:35:18.843,33,99,0,0,24,0.91,89,22,14.5,14.5
17:35:18.932,33,99,0,0,24,0.91,89,22,14.5,14.5
17:35:18.993,33,99,0,0,24,0.91,89,22,14.5,14.5
17:35:19.083,33,99,0,0,24,0.91,89,22,14.5,14.5
17:35:19.143,33,99,0,0,24,0.91,89,22,14.5,14.5
17:35:19.263,33,99,0,0,24,0.91,89,22,14.5,14.5
17:35:19.352,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:19.444,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:19.532,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:19.593,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:19.683,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:19.745,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:19.832,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:19.924,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:20.012,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:20.102,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:20.192,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:20.282,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:20.374,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:20.434,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:20.494,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:20.583,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:20.702,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:20.793,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:20.883,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:20.943,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:21.032,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:21.122,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:21.184,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:21.245,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:21.333,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:21.394,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:21.483,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:21.545,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:21.632,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:21.694,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:21.784,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:21.844,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:21.932,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:21.994,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:22.085,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:22.146,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:22.233,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:22.294,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:22.382,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:22.444,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:22.533,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:22.624,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:22.713,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:22.802,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:22.892,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:22.983,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:23.047,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:23.134,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:23.195,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:23.282,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:23.345,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:23.432,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:23.553,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:23.644,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:23.732,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:23.796,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:23.882,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:23.944,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:24.033,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:24.153,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:24.242,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:24.332,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:24.393,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:24.483,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:24.544,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:24.632,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:24.694,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:24.782,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:24.844,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:24.933,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:24.995,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:25.083,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:25.143,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:25.232,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:25.294,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:25.382,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:25.444,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:25.534,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:25.594,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:25.683,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:25.745,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:25.832,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:25.894,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:25.983,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:26.045,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:26.133,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:26.194,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:26.282,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:26.345,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:26.433,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:26.494,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:26.583,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:26.643,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:26.732,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:26.793,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:26.882,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:26.945,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:27.033,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:27.095,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:27.182,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:27.243,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:27.332,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:27.395,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:27.483,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:27.545,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:27.634,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:27.694,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:27.782,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:27.844,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:27.933,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:27.995,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:28.082,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:28.143,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:28.232,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:28.322,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:28.383,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:28.444,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:28.562,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:28.652,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:28.742,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:28.834,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:28.894,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:28.983,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:29.045,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:29.132,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:29.194,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:29.283,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:29.344,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:29.433,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:29.494,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:29.583,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:29.644,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:29.733,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:29.795,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:29.885,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:29.946,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:30.032,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:30.094,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:30.183,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:30.244,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:30.333,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:30.395,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:30.486,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:30.544,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:30.632,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:30.696,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:30.784,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:30.872,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:30.962,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:31.052,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:31.146,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:31.233,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:31.294,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:31.382,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:31.447,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:31.539,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:31.593,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:31.683,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:31.743,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:31.832,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:31.893,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:31.982,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:32.044,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:32.133,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:32.193,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:32.283,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:32.344,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:32.432,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:32.496,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:32.584,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:32.645,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:32.732,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:32.794,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:32.883,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:32.946,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:33.033,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:33.094,33,99,0,0,24,0.91,89,22,14.1,14.5
17:35:33.183,33,99,0,0,24,0.91,89,22,14.1,14.5
